Price,From,To,curr_date,departure_date,arrival_date,is_holiday,is_weekends,time_interval,avialine,duration
21691,Астана,Алматы,2024-12-15,2025-01-09 19:05,2025-01-09 20:50,False,False,19:05-20:50,FlyArystan,105
22272,Астана,Алматы,2024-12-15,2025-01-09 05:50,2025-01-09 08:00,False,False,05:50-08:00,Qazaq Air,130
24578,Астана,Алматы,2024-12-15,2025-01-09 07:10,2025-01-09 09:00,False,False,07:10-09:00,Air Astana,110
19243,Астана,Алматы,2024-12-15,2025-01-10 12:05,2025-01-10 13:45,False,False,12:05-13:45,SCAT,100
20576,Астана,Алматы,2024-12-15,2025-01-10 10:50,2025-01-10 12:30,False,False,10:50-12:30,SCAT,100
22743,Астана,Алматы,2024-12-15,2025-01-10 22:10,2025-01-11 00:05,False,False,22:10-00:05,SCAT,115
19243,Астана,Алматы,2024-12-15,2025-01-10 05:30,2025-01-10 07:15,False,False,05:30-07:15,SCAT,105
19243,Астана,Алматы,2024-12-15,2025-01-10 14:55,2025-01-10 16:25,False,False,14:55-16:25,SCAT,90
22272,Астана,Алматы,2024-12-15,2025-01-10 05:50,2025-01-10 08:00,False,False,05:50-08:00,Qazaq Air,130
22743,Астана,Алматы,2024-12-15,2025-01-10 19:10,2025-01-10 20:35,False,False,19:10-20:35,SCAT,85
24578,Астана,Алматы,2024-12-15,2025-01-10 02:05,2025-01-10 03:55,False,False,02:05-03:55,Air Astana,110
28578,Астана,Алматы,2024-12-15,2025-01-10 07:10,2025-01-10 09:00,False,False,07:10-09:00,Air Astana,110
29641,Астана,Алматы,2024-12-15,2025-01-10 09:05,2025-01-10 11:00,False,False,09:05-11:00,FlyArystan,115
18511,Астана,Алматы,2024-12-15,2025-01-11 23:30,2025-01-12 01:20,False,True,23:30-01:20,FlyArystan,110
22743,Астана,Алматы,2024-12-15,2025-01-11 10:50,2025-01-11 12:30,False,True,10:50-12:30,SCAT,100
19243,Астана,Алматы,2024-12-15,2025-01-11 05:30,2025-01-11 07:15,False,True,05:30-07:15,SCAT,105
22743,Астана,Алматы,2024-12-15,2025-01-11 19:10,2025-01-11 20:35,False,True,19:10-20:35,SCAT,85
22743,Астана,Алматы,2024-12-15,2025-01-11 12:05,2025-01-11 13:45,False,True,12:05-13:45,SCAT,100
24871,Астана,Алматы,2024-12-15,2025-01-11 21:55,2025-01-11 23:40,False,True,21:55-23:40,FlyArystan,105
24871,Астана,Алматы,2024-12-15,2025-01-11 00:15,2025-01-11 02:10,False,True,00:15-02:10,FlyArystan,115
25362,Астана,Алматы,2024-12-15,2025-01-11 05:50,2025-01-11 08:00,False,True,05:50-08:00,Qazaq Air,130
29641,Астана,Алматы,2024-12-15,2025-01-11 12:25,2025-01-11 14:15,False,True,12:25-14:15,FlyArystan,110
15657,Астана,Алматы,2024-12-15,2025-01-12 02:50,2025-01-12 04:45,False,True,02:50-04:45,SCAT,115
37578,Астана,Алматы,2024-12-15,2025-01-12 09:55,2025-01-12 11:40,False,True,09:55-11:40,Air Astana,105
29643,Астана,Алматы,2024-12-15,2025-01-12 22:10,2025-01-13 00:05,False,True,22:10-00:05,SCAT,115
15657,Астана,Алматы,2024-12-15,2025-01-12 05:30,2025-01-12 07:15,False,True,05:30-07:15,SCAT,105
18995,Астана,Алматы,2024-12-15,2025-01-12 10:50,2025-01-12 12:30,False,True,10:50-12:30,SCAT,100
21691,Астана,Алматы,2024-12-15,2025-01-12 22:45,2025-01-13 00:45,False,True,22:45-00:45,FlyArystan,100
22272,Астана,Алматы,2024-12-15,2025-01-12 05:50,2025-01-12 08:00,False,True,05:50-08:00,Qazaq Air,130
22334,Астана,Алматы,2024-12-15,2025-01-12 14:55,2025-01-12 16:25,False,True,14:55-16:25,SCAT,90
22334,Астана,Алматы,2024-12-15,2025-01-12 12:05,2025-01-12 13:45,False,True,12:05-13:45,SCAT,100
29641,Астана,Алматы,2024-12-15,2025-01-12 09:05,2025-01-12 11:00,False,True,09:05-11:00,FlyArystan,115
15657,Астана,Алматы,2024-12-15,2025-01-13 12:05,2025-01-13 13:45,False,False,12:05-13:45,SCAT,100
15657,Астана,Алматы,2024-12-15,2025-01-13 10:50,2025-01-13 12:30,False,False,10:50-12:30,SCAT,100
20578,Астана,Алматы,2024-12-15,2025-01-13 19:25,2025-01-13 21:15,False,False,19:25-21:15,Air Astana,110
15657,Астана,Алматы,2024-12-15,2025-01-13 05:30,2025-01-13 07:15,False,False,05:30-07:15,SCAT,105
15657,Астана,Алматы,2024-12-15,2025-01-13 14:55,2025-01-13 16:25,False,False,14:55-16:25,SCAT,90
15657,Астана,Алматы,2024-12-15,2025-01-13 19:10,2025-01-13 20:35,False,False,19:10-20:35,SCAT,85
15657,Астана,Алматы,2024-12-15,2025-01-13 22:10,2025-01-14 00:05,False,False,22:10-00:05,SCAT,115
18511,Астана,Алматы,2024-12-15,2025-01-13 00:45,2025-01-13 02:45,False,False,00:45-02:45,FlyArystan,115
18511,Астана,Алматы,2024-12-15,2025-01-13 06:00,2025-01-13 07:55,False,False,06:00-07:55,FlyArystan,115
18511,Астана,Алматы,2024-12-15,2025-01-13 19:05,2025-01-13 20:50,False,False,19:05-20:50,FlyArystan,105
13577,Астана,Алматы,2024-12-15,2025-01-14 06:00,2025-01-14 07:55,False,False,06:00-07:55,FlyArystan,115
20668,Астана,Алматы,2024-12-15,2025-01-14 10:45,2025-01-14 12:35,False,False,10:45-12:35,Air Astana,110
20668,Астана,Алматы,2024-12-15,2025-01-14 20:40,2025-01-14 22:25,False,False,20:40-22:25,Air Astana,105
13577,Астана,Алматы,2024-12-15,2025-01-14 00:15,2025-01-14 02:00,False,False,00:15-02:00,FlyArystan,105
15743,Астана,Алматы,2024-12-15,2025-01-14 10:50,2025-01-14 12:30,False,False,10:50-12:30,SCAT,100
15743,Астана,Алматы,2024-12-15,2025-01-14 19:10,2025-01-14 20:35,False,False,19:10-20:35,SCAT,85
15743,Астана,Алматы,2024-12-15,2025-01-14 05:30,2025-01-14 07:15,False,False,05:30-07:15,SCAT,105
15830,Астана,Алматы,2024-12-15,2025-01-14 12:25,2025-01-14 14:15,False,False,12:25-14:15,FlyArystan,110
15830,Астана,Алматы,2024-12-15,2025-01-14 19:05,2025-01-14 20:50,False,False,19:05-20:50,FlyArystan,105
12243,Астана,Алматы,2024-12-15,2025-01-15 10:50,2025-01-15 12:30,False,False,10:50-12:30,SCAT,100
15743,Астана,Алматы,2024-12-15,2025-01-15 22:10,2025-01-16 00:05,False,False,22:10-00:05,SCAT,115
12243,Астана,Алматы,2024-12-15,2025-01-15 05:30,2025-01-15 07:15,False,False,05:30-07:15,SCAT,105
13211,Астана,Алматы,2024-12-15,2025-01-15 09:05,2025-01-15 11:00,False,False,09:05-11:00,FlyArystan,115
13211,Астана,Алматы,2024-12-15,2025-01-15 19:05,2025-01-15 20:50,False,False,19:05-20:50,FlyArystan,105
13211,Астана,Алматы,2024-12-15,2025-01-15 00:15,2025-01-15 02:00,False,False,00:15-02:00,FlyArystan,105
13211,Астана,Алматы,2024-12-15,2025-01-15 06:00,2025-01-15 07:55,False,False,06:00-07:55,FlyArystan,115
13211,Астана,Алматы,2024-12-15,2025-01-15 12:25,2025-01-15 14:15,False,False,12:25-14:15,FlyArystan,110
15743,Астана,Алматы,2024-12-15,2025-01-15 14:55,2025-01-15 16:25,False,False,14:55-16:25,SCAT,90
15743,Астана,Алматы,2024-12-15,2025-01-15 19:10,2025-01-15 20:35,False,False,19:10-20:35,SCAT,85
13577,Астана,Алматы,2024-12-15,2025-01-16 00:15,2025-01-16 02:00,False,False,00:15-02:00,FlyArystan,105
15830,Астана,Алматы,2024-12-15,2025-01-16 09:05,2025-01-16 11:00,False,False,09:05-11:00,FlyArystan,115
33124,Астана,Алматы,2024-12-15,2025-01-16 22:20,2025-01-17 00:15,False,False,22:20-00:15,Air Astana,115
15743,Астана,Алматы,2024-12-15,2025-01-16 10:50,2025-01-16 12:30,False,False,10:50-12:30,SCAT,100
15743,Астана,Алматы,2024-12-15,2025-01-16 05:30,2025-01-16 07:15,False,False,05:30-07:15,SCAT,105
15743,Астана,Алматы,2024-12-15,2025-01-16 19:10,2025-01-16 20:35,False,False,19:10-20:35,SCAT,85
15743,Астана,Алматы,2024-12-15,2025-01-16 22:10,2025-01-17 00:05,False,False,22:10-00:05,SCAT,115
15830,Астана,Алматы,2024-12-15,2025-01-16 06:10,2025-01-16 08:05,False,False,06:10-08:05,FlyArystan,115
15830,Астана,Алматы,2024-12-15,2025-01-16 12:25,2025-01-16 14:15,False,False,12:25-14:15,FlyArystan,110
15331,Астана,Алматы,2024-12-15,2025-01-17 06:00,2025-01-17 07:55,False,False,06:00-07:55,FlyArystan,115
18511,Астана,Алматы,2024-12-15,2025-01-17 09:05,2025-01-17 11:00,False,False,09:05-11:00,FlyArystan,115
18995,Астана,Алматы,2024-12-15,2025-01-17 22:10,2025-01-18 00:05,False,False,22:10-00:05,SCAT,115
15331,Астана,Алматы,2024-12-15,2025-01-17 00:15,2025-01-17 02:00,False,False,00:15-02:00,FlyArystan,105
15657,Астана,Алматы,2024-12-15,2025-01-17 05:30,2025-01-17 07:15,False,False,05:30-07:15,SCAT,105
18511,Астана,Алматы,2024-12-15,2025-01-17 12:25,2025-01-17 14:15,False,False,12:25-14:15,FlyArystan,110
18995,Астана,Алматы,2024-12-15,2025-01-17 10:50,2025-01-17 12:30,False,False,10:50-12:30,SCAT,100
18995,Астана,Алматы,2024-12-15,2025-01-17 12:05,2025-01-17 13:45,False,False,12:05-13:45,SCAT,100
18995,Астана,Алматы,2024-12-15,2025-01-17 19:10,2025-01-17 20:35,False,False,19:10-20:35,SCAT,85
19243,Астана,Алматы,2024-12-15,2025-01-18 10:50,2025-01-18 12:30,False,True,10:50-12:30,SCAT,100
15331,Астана,Алматы,2024-12-15,2025-01-18 23:30,2025-01-19 01:20,False,True,23:30-01:20,FlyArystan,110
15331,Астана,Алматы,2024-12-15,2025-01-18 00:55,2025-01-18 02:55,False,True,00:55-02:55,FlyArystan,110
15331,Астана,Алматы,2024-12-15,2025-01-18 00:15,2025-01-18 02:10,False,True,00:15-02:10,FlyArystan,115
19243,Астана,Алматы,2024-12-15,2025-01-18 19:10,2025-01-18 20:35,False,True,19:10-20:35,SCAT,85
19243,Астана,Алматы,2024-12-15,2025-01-18 05:30,2025-01-18 07:15,False,True,05:30-07:15,SCAT,105
19243,Астана,Алматы,2024-12-15,2025-01-18 12:05,2025-01-18 13:45,False,True,12:05-13:45,SCAT,100
18511,Астана,Алматы,2024-12-15,2025-01-18 06:00,2025-01-18 07:55,False,True,06:00-07:55,FlyArystan,115
18511,Астана,Алматы,2024-12-15,2025-01-18 21:55,2025-01-18 23:40,False,True,21:55-23:40,FlyArystan,105
15657,Астана,Алматы,2024-12-15,2025-01-19 02:50,2025-01-19 04:45,False,True,02:50-04:45,SCAT,115
29528,Астана,Алматы,2024-12-15,2025-01-19 09:55,2025-01-19 11:40,False,True,09:55-11:40,Air Astana,105
29528,Астана,Алматы,2024-12-15,2025-01-19 20:40,2025-01-19 22:30,False,True,20:40-22:30,Air Astana,110
15657,Астана,Алматы,2024-12-15,2025-01-19 05:30,2025-01-19 07:15,False,True,05:30-07:15,SCAT,105
15830,Астана,Алматы,2024-12-15,2025-01-19 06:00,2025-01-19 07:55,False,True,06:00-07:55,FlyArystan,115
18995,Астана,Алматы,2024-12-15,2025-01-19 22:10,2025-01-20 00:05,False,True,22:10-00:05,SCAT,115
18995,Астана,Алматы,2024-12-15,2025-01-19 10:50,2025-01-19 12:30,False,True,10:50-12:30,SCAT,100
18995,Астана,Алматы,2024-12-15,2025-01-19 19:10,2025-01-19 20:35,False,True,19:10-20:35,SCAT,85
18995,Астана,Алматы,2024-12-15,2025-01-19 14:55,2025-01-19 16:25,False,True,14:55-16:25,SCAT,90
19290,Астана,Алматы,2024-12-15,2025-01-19 10:40,2025-01-19 12:45,False,True,10:40-12:45,FlyArystan,125
12243,Астана,Алматы,2024-12-15,2025-01-21 10:50,2025-01-21 12:30,False,False,10:50-12:30,SCAT,100
12243,Астана,Алматы,2024-12-15,2025-01-21 22:10,2025-01-22 00:05,False,False,22:10-00:05,SCAT,115
12243,Астана,Алматы,2024-12-15,2025-01-21 05:30,2025-01-21 07:15,False,False,05:30-07:15,SCAT,105
12243,Астана,Алматы,2024-12-15,2025-01-21 19:10,2025-01-21 20:35,False,False,19:10-20:35,SCAT,85
13211,Астана,Алматы,2024-12-15,2025-01-21 19:05,2025-01-21 20:50,False,False,19:05-20:50,FlyArystan,105
13211,Астана,Алматы,2024-12-15,2025-01-21 12:25,2025-01-21 14:15,False,False,12:25-14:15,FlyArystan,110
13211,Астана,Алматы,2024-12-15,2025-01-21 09:05,2025-01-21 11:00,False,False,09:05-11:00,FlyArystan,115
13211,Астана,Алматы,2024-12-15,2025-01-21 00:15,2025-01-21 02:00,False,False,00:15-02:00,FlyArystan,105
13211,Астана,Алматы,2024-12-15,2025-01-21 06:00,2025-01-21 07:55,False,False,06:00-07:55,FlyArystan,115
24578,Астана,Алматы,2024-12-15,2025-01-21 02:05,2025-01-21 03:55,False,False,02:05-03:55,Air Astana,110
12243,Астана,Алматы,2024-12-15,2025-01-23 22:10,2025-01-24 00:05,False,False,22:10-00:05,SCAT,115
12243,Астана,Алматы,2024-12-15,2025-01-23 10:50,2025-01-23 12:30,False,False,10:50-12:30,SCAT,100
12243,Астана,Алматы,2024-12-15,2025-01-23 05:30,2025-01-23 07:15,False,False,05:30-07:15,SCAT,105
14480,Астана,Алматы,2024-12-15,2025-01-23 09:05,2025-01-23 11:00,False,False,09:05-11:00,FlyArystan,115
14480,Астана,Алматы,2024-12-15,2025-01-23 12:25,2025-01-23 14:15,False,False,12:25-14:15,FlyArystan,110
14480,Астана,Алматы,2024-12-15,2025-01-23 06:10,2025-01-23 08:05,False,False,06:10-08:05,FlyArystan,115
14480,Астана,Алматы,2024-12-15,2025-01-23 00:15,2025-01-23 02:00,False,False,00:15-02:00,FlyArystan,105
15743,Астана,Алматы,2024-12-15,2025-01-23 19:10,2025-01-23 20:35,False,False,19:10-20:35,SCAT,85
16219,Астана,Алматы,2024-12-15,2025-01-23 19:05,2025-01-23 20:50,False,False,19:05-20:50,FlyArystan,105
19243,Астана,Алматы,2024-12-15,2025-01-23 14:55,2025-01-23 16:25,False,False,14:55-16:25,SCAT,90
15743,Астана,Алматы,2024-12-15,2025-01-24 10:50,2025-01-24 12:30,False,False,10:50-12:30,SCAT,100
15743,Астана,Алматы,2024-12-15,2025-01-24 22:10,2025-01-25 00:05,False,False,22:10-00:05,SCAT,115
15743,Астана,Алматы,2024-12-15,2025-01-24 05:30,2025-01-24 07:15,False,False,05:30-07:15,SCAT,105
15331,Астана,Алматы,2024-12-15,2025-01-24 12:25,2025-01-24 14:15,False,False,12:25-14:15,FlyArystan,110
15331,Астана,Алматы,2024-12-15,2025-01-24 09:05,2025-01-24 11:00,False,False,09:05-11:00,FlyArystan,115
15331,Астана,Алматы,2024-12-15,2025-01-24 06:00,2025-01-24 07:55,False,False,06:00-07:55,FlyArystan,115
15331,Астана,Алматы,2024-12-15,2025-01-24 00:15,2025-01-24 02:00,False,False,00:15-02:00,FlyArystan,105
19243,Астана,Алматы,2024-12-15,2025-01-24 19:10,2025-01-24 20:35,False,False,19:10-20:35,SCAT,85
15743,Астана,Алматы,2024-12-15,2025-01-24 14:55,2025-01-24 16:25,False,False,14:55-16:25,SCAT,90
12243,Астана,Алматы,2024-12-15,2025-01-25 22:10,2025-01-26 00:05,False,True,22:10-00:05,SCAT,115
24578,Астана,Алматы,2024-12-15,2025-01-25 07:10,2025-01-25 09:00,False,True,07:10-09:00,Air Astana,110
15331,Астана,Алматы,2024-12-15,2025-01-25 23:30,2025-01-26 01:20,False,True,23:30-01:20,FlyArystan,110
15331,Астана,Алматы,2024-12-15,2025-01-25 06:00,2025-01-25 07:55,False,True,06:00-07:55,FlyArystan,115
15331,Астана,Алматы,2024-12-15,2025-01-25 00:15,2025-01-25 02:10,False,True,00:15-02:10,FlyArystan,115
15331,Астана,Алматы,2024-12-15,2025-01-25 09:05,2025-01-25 11:00,False,True,09:05-11:00,FlyArystan,115
15331,Астана,Алматы,2024-12-15,2025-01-25 00:55,2025-01-25 02:55,False,True,00:55-02:55,FlyArystan,115
15743,Астана,Алматы,2024-12-15,2025-01-25 19:10,2025-01-25 20:35,False,True,19:10-20:35,SCAT,85
15743,Астана,Алматы,2024-12-15,2025-01-25 10:50,2025-01-25 12:30,False,True,10:50-12:30,SCAT,100
15743,Астана,Алматы,2024-12-15,2025-01-25 05:30,2025-01-25 07:15,False,True,05:30-07:15,SCAT,105
12243,Астана,Алматы,2024-12-15,2025-01-26 05:30,2025-01-26 07:15,False,True,05:30-07:15,SCAT,105
28578,Астана,Алматы,2024-12-15,2025-01-26 09:55,2025-01-26 11:40,False,True,09:55-11:40,Air Astana,105
15331,Астана,Алматы,2024-12-15,2025-01-26 22:45,2025-01-27 00:45,False,True,22:45-00:45,FlyArystan,105
15331,Астана,Алматы,2024-12-15,2025-01-26 06:00,2025-01-26 07:55,False,True,06:00-07:55,FlyArystan,115
15331,Астана,Алматы,2024-12-15,2025-01-26 09:05,2025-01-26 11:00,False,True,09:05-11:00,FlyArystan,115
15331,Астана,Алматы,2024-12-15,2025-01-26 10:40,2025-01-26 12:45,False,True,10:40-12:45,FlyArystan,125
15657,Астана,Алматы,2024-12-15,2025-01-26 12:05,2025-01-26 13:45,False,True,12:05-13:45,SCAT,100
15657,Астана,Алматы,2024-12-15,2025-01-26 10:50,2025-01-26 12:30,False,True,10:50-12:30,SCAT,100
18511,Астана,Алматы,2024-12-15,2025-01-26 12:25,2025-01-26 14:15,False,True,12:25-14:15,FlyArystan,110
12243,Астана,Алматы,2024-12-15,2025-01-27 12:05,2025-01-27 13:45,False,False,12:05-13:45,SCAT,100
12243,Астана,Алматы,2024-12-15,2025-01-27 10:50,2025-01-27 12:30,False,False,10:50-12:30,SCAT,100
12243,Астана,Алматы,2024-12-15,2025-01-27 22:10,2025-01-28 00:05,False,False,22:10-00:05,SCAT,115
12243,Астана,Алматы,2024-12-15,2025-01-27 14:55,2025-01-27 16:25,False,False,14:55-16:25,SCAT,90
12243,Астана,Алматы,2024-12-15,2025-01-27 05:30,2025-01-27 07:15,False,False,05:30-07:15,SCAT,105
12243,Астана,Алматы,2024-12-15,2025-01-27 19:10,2025-01-27 20:35,False,False,19:10-20:35,SCAT,85
13211,Астана,Алматы,2024-12-15,2025-01-27 19:05,2025-01-27 20:50,False,False,19:05-20:50,FlyArystan,105
13211,Астана,Алматы,2024-12-15,2025-01-27 09:05,2025-01-27 11:00,False,False,09:05-11:00,FlyArystan,115
13211,Астана,Алматы,2024-12-15,2025-01-27 00:45,2025-01-27 02:45,False,False,00:45-02:45,FlyArystan,115
15331,Астана,Алматы,2024-12-15,2025-01-27 12:25,2025-01-27 14:15,False,False,12:25-14:15,FlyArystan,110
12243,Астана,Алматы,2024-12-15,2025-01-28 19:10,2025-01-28 20:35,False,False,19:10-20:35,SCAT,85
11885,Астана,Алматы,2024-12-15,2025-01-28 12:25,2025-01-28 14:15,False,False,12:25-14:15,FlyArystan,110
12243,Астана,Алматы,2024-12-15,2025-01-28 22:10,2025-01-29 00:05,False,False,22:10-00:05,SCAT,115
11885,Астана,Алматы,2024-12-15,2025-01-28 06:00,2025-01-28 07:55,False,False,06:00-07:55,FlyArystan,115
11885,Астана,Алматы,2024-12-15,2025-01-28 09:05,2025-01-28 11:00,False,False,09:05-11:00,FlyArystan,115
11885,Астана,Алматы,2024-12-15,2025-01-28 00:15,2025-01-28 02:00,False,False,00:15-02:00,FlyArystan,105
12243,Астана,Алматы,2024-12-15,2025-01-28 05:30,2025-01-28 07:15,False,False,05:30-07:15,SCAT,105
13577,Астана,Алматы,2024-12-15,2025-01-28 19:05,2025-01-28 20:50,False,False,19:05-20:50,FlyArystan,105
9743,Астана,Алматы,2024-12-15,2025-01-29 05:30,2025-01-29 07:15,False,False,05:30-07:15,SCAT,105
28578,Астана,Алматы,2024-12-15,2025-01-29 07:10,2025-01-29 09:00,False,False,07:10-09:00,Air Astana,110
28578,Астана,Алматы,2024-12-15,2025-01-29 19:25,2025-01-29 21:15,False,False,19:25-21:15,Air Astana,110
11091,Астана,Алматы,2024-12-15,2025-01-29 06:00,2025-01-29 07:55,False,False,06:00-07:55,FlyArystan,115
11091,Астана,Алматы,2024-12-15,2025-01-29 00:15,2025-01-29 02:00,False,False,00:15-02:00,FlyArystan,105
11091,Астана,Алматы,2024-12-15,2025-01-29 12:25,2025-01-29 14:15,False,False,12:25-14:15,FlyArystan,110
11091,Астана,Алматы,2024-12-15,2025-01-29 09:05,2025-01-29 11:00,False,False,09:05-11:00,FlyArystan,115
12243,Астана,Алматы,2024-12-15,2025-01-29 10:50,2025-01-29 12:30,False,False,10:50-12:30,SCAT,100
12243,Астана,Алматы,2024-12-15,2025-01-29 14:55,2025-01-29 16:25,False,False,14:55-16:25,SCAT,90
11091,Астана,Алматы,2024-12-15,2025-01-30 00:15,2025-01-30 02:00,False,False,00:15-02:00,FlyArystan,105
12243,Астана,Алматы,2024-12-15,2025-01-30 10:50,2025-01-30 12:30,False,False,10:50-12:30,SCAT,100
12243,Астана,Алматы,2024-12-15,2025-01-30 22:10,2025-01-31 00:05,False,False,22:10-00:05,SCAT,115
12243,Астана,Алматы,2024-12-15,2025-01-30 05:30,2025-01-30 07:15,False,False,05:30-07:15,SCAT,105
12243,Астана,Алматы,2024-12-15,2025-01-30 14:55,2025-01-30 16:25,False,False,14:55-16:25,SCAT,90
13211,Астана,Алматы,2024-12-15,2025-01-30 09:05,2025-01-30 11:00,False,False,09:05-11:00,FlyArystan,115
13211,Астана,Алматы,2024-12-15,2025-01-30 12:25,2025-01-30 14:15,False,False,12:25-14:15,FlyArystan,110
13211,Астана,Алматы,2024-12-15,2025-01-30 06:10,2025-01-30 08:05,False,False,06:10-08:05,FlyArystan,115
15331,Астана,Алматы,2024-12-15,2025-01-30 19:05,2025-01-30 20:50,False,False,19:05-20:50,FlyArystan,105
15331,Астана,Алматы,2024-12-15,2025-01-31 12:25,2025-01-31 14:15,False,False,12:25-14:15,FlyArystan,110
15331,Астана,Алматы,2024-12-15,2025-01-31 09:05,2025-01-31 11:00,False,False,09:05-11:00,FlyArystan,115
15743,Астана,Алматы,2024-12-15,2025-01-31 22:10,2025-02-01 00:05,False,False,22:10-00:05,SCAT,115
15331,Астана,Алматы,2024-12-15,2025-01-31 06:00,2025-01-31 07:55,False,False,06:00-07:55,FlyArystan,115
15331,Астана,Алматы,2024-12-15,2025-01-31 00:15,2025-01-31 02:00,False,False,00:15-02:00,FlyArystan,105
15743,Астана,Алматы,2024-12-15,2025-01-31 14:55,2025-01-31 16:25,False,False,14:55-16:25,SCAT,90
15743,Астана,Алматы,2024-12-15,2025-01-31 10:50,2025-01-31 12:30,False,False,10:50-12:30,SCAT,100
15743,Астана,Алматы,2024-12-15,2025-01-31 12:05,2025-01-31 13:45,False,False,12:05-13:45,SCAT,100
15743,Астана,Алматы,2024-12-15,2025-01-31 05:30,2025-01-31 07:15,False,False,05:30-07:15,SCAT,105
12243,Астана,Алматы,2024-12-15,2025-02-01 22:10,2025-02-02 00:05,False,True,22:10-00:05,SCAT,115
32578,Астана,Алматы,2024-12-15,2025-02-01 09:55,2025-02-01 11:40,False,True,09:55-11:40,Air Astana,105
13211,Астана,Алматы,2024-12-15,2025-02-01 00:15,2025-02-01 02:10,False,True,00:15-02:10,FlyArystan,115
15331,Астана,Алматы,2024-12-15,2025-02-01 21:55,2025-02-01 23:40,False,True,21:55-23:40,FlyArystan,105
15331,Астана,Алматы,2024-12-15,2025-02-01 06:00,2025-02-01 07:55,False,True,06:00-07:55,FlyArystan,115
15331,Астана,Алматы,2024-12-15,2025-02-01 00:55,2025-02-01 02:55,False,True,00:55-02:55,FlyArystan,115
15331,Астана,Алматы,2024-12-15,2025-02-01 12:25,2025-02-01 14:15,False,True,12:25-14:15,FlyArystan,110
15331,Астана,Алматы,2024-12-15,2025-02-01 09:05,2025-02-01 11:00,False,True,09:05-11:00,FlyArystan,115
15743,Астана,Алматы,2024-12-15,2025-02-01 10:50,2025-02-01 12:30,False,True,10:50-12:30,SCAT,100
15743,Астана,Алматы,2024-12-15,2025-02-01 19:10,2025-02-01 20:35,False,True,19:10-20:35,SCAT,85
15743,Астана,Алматы,2024-12-15,2025-02-02 10:50,2025-02-02 12:30,False,True,10:50-12:30,SCAT,100
15743,Астана,Алматы,2024-12-15,2025-02-02 22:10,2025-02-03 00:05,False,True,22:10-00:05,SCAT,115
15743,Астана,Алматы,2024-12-15,2025-02-02 12:05,2025-02-02 13:45,False,True,12:05-13:45,SCAT,100
15743,Астана,Алматы,2024-12-15,2025-02-02 05:30,2025-02-02 07:15,False,True,05:30-07:15,SCAT,105
15331,Астана,Алматы,2024-12-15,2025-02-02 09:05,2025-02-02 11:00,False,True,09:05-11:00,FlyArystan,115
15331,Астана,Алматы,2024-12-15,2025-02-02 10:40,2025-02-02 12:45,False,True,10:40-12:45,FlyArystan,125
15331,Астана,Алматы,2024-12-15,2025-02-02 06:00,2025-02-02 07:55,False,True,06:00-07:55,FlyArystan,115
15743,Астана,Алматы,2024-12-15,2025-02-02 14:55,2025-02-02 16:25,False,True,14:55-16:25,SCAT,90
18511,Астана,Алматы,2024-12-15,2025-02-02 12:25,2025-02-02 14:15,False,True,12:25-14:15,FlyArystan,110
12243,Астана,Алматы,2024-12-15,2025-02-03 19:10,2025-02-03 20:35,False,False,19:10-20:35,SCAT,85
12243,Астана,Алматы,2024-12-15,2025-02-03 10:50,2025-02-03 12:30,False,False,10:50-12:30,SCAT,100
12243,Астана,Алматы,2024-12-15,2025-02-03 22:10,2025-02-04 00:05,False,False,22:10-00:05,SCAT,115
12243,Астана,Алматы,2024-12-15,2025-02-03 05:30,2025-02-03 07:15,False,False,05:30-07:15,SCAT,105
12243,Астана,Алматы,2024-12-15,2025-02-03 12:05,2025-02-03 13:45,False,False,12:05-13:45,SCAT,100
12243,Астана,Алматы,2024-12-15,2025-02-03 14:55,2025-02-03 16:25,False,False,14:55-16:25,SCAT,90
13211,Астана,Алматы,2024-12-15,2025-02-03 06:00,2025-02-03 07:55,False,False,06:00-07:55,FlyArystan,115
13211,Астана,Алматы,2024-12-15,2025-02-03 09:05,2025-02-03 11:00,False,False,09:05-11:00,FlyArystan,115
13211,Астана,Алматы,2024-12-15,2025-02-03 19:05,2025-02-03 20:50,False,False,19:05-20:50,FlyArystan,105
13211,Астана,Алматы,2024-12-15,2025-02-03 12:25,2025-02-03 14:15,False,False,12:25-14:15,FlyArystan,110
9743,Астана,Алматы,2024-12-15,2025-02-04 22:10,2025-02-05 00:05,False,False,22:10-00:05,SCAT,115
12243,Астана,Алматы,2024-12-15,2025-02-04 10:50,2025-02-04 12:30,False,False,10:50-12:30,SCAT,100
10031,Астана,Алматы,2024-12-15,2025-02-04 00:15,2025-02-04 02:00,False,False,00:15-02:00,FlyArystan,105
11091,Астана,Алматы,2024-12-15,2025-02-04 06:00,2025-02-04 07:55,False,False,06:00-07:55,FlyArystan,115
11091,Астана,Алматы,2024-12-15,2025-02-04 12:25,2025-02-04 14:15,False,False,12:25-14:15,FlyArystan,110
11091,Астана,Алматы,2024-12-15,2025-02-04 09:05,2025-02-04 11:00,False,False,09:05-11:00,FlyArystan,115
11091,Астана,Алматы,2024-12-15,2025-02-04 19:05,2025-02-04 20:50,False,False,19:05-20:50,FlyArystan,105
12243,Астана,Алматы,2024-12-15,2025-02-04 19:10,2025-02-04 20:35,False,False,19:10-20:35,SCAT,85
